paper_key,title,year,venue,source,verdict,reason,type,override_verdict
ss:d3abecbcbf1fcc0a6bb8bd289d3980fe9bf41f6b,A Systematic Approach For Kinematic Design Of Upper Limb Rehabilitation Exoskeletons,2017,arXiv.org,semanticscholar,EXCLUDE,subfield keywords not in title or abstract,,
doi:10.1007/978-981-13-2944-9_19,A Review on Flexibility and Reconfigurability in Manufacturing System,2018,Innovation in Materials Science and Engineering,semanticscholar,EXCLUDE,subfield keywords not in title or abstract,,
doi:10.3389/fendo.2019.00447,The Use of Dietary Additives in Fish Stress Mitigation: Comparative Endocrine and Physiological Responses,2019,Frontiers in Endocrinology,semanticscholar,EXCLUDE,subfield keywords not in title or abstract,,
doi:10.3390/en17112456,Digital Twins for Enhancing Efficiency and Assuring Safety in Renewable Energy Systems: A Systematic Literature Review,2024,Energies,semanticscholar,EXCLUDE,subfield keywords not in title or abstract,,
doi:10.1109/icmlas64557.2025.10968023,"A Systematic Literature Review on Dynamic Load Balancing Techniques in Cloud Computing Environment: Techniques, Challenges, and Future Prospects",2025,2025 International Conference on Machine Learning and Autonomous Systems (ICMLAS),semanticscholar,EXCLUDE,subfield keywords not in title or abstract,,
doi:10.1007/978-3-658-17694-5_11,Phase 8: Software Architecture Alternatives Evaluation,2017,,semanticscholar,EXCLUDE,subfield keywords not in title or abstract,,
doi:10.3389/fnut.2022.780003,Malnutrition Prevalence and Nutrient Intakes of Indonesian Community-Dwelling Older Adults: A Systematic Review of Observational Studies,2022,Frontiers in Nutrition,semanticscholar,EXCLUDE,subfield keywords not in title or abstract,,
ss:d6a1f12630172f823f5b1215afd7dc08d0d24e80,Uncertainty in incinerator and landfill risk assessments,2006,,semanticscholar,EXCLUDE,subfield keywords not in title or abstract,,
doi:10.1007/s10039-020-00456-2,Minderung der Erwerbsfähigkeit (MdE) in der gesetzlichen Unfallversicherung,2021,Trauma und Berufskrankheit,semanticscholar,EXCLUDE,subfield keywords not in title or abstract,,
ss:d70964590ee446cb996b262c3121e4e12ceb55f8,PARAMETRIC STUDY OF FUSED DEPOSITION MODELING PROCESS,2018,,semanticscholar,EXCLUDE,subfield keywords not in title or abstract,,
doi:10.1016/j.jmsy.2021.04.016,Self-organizing manufacturing network: A paradigm towards smart manufacturing in mass personalization,2021,Journal of manufacturing systems,semanticscholar,EXCLUDE,no SLR/SMS self-label in title or abstract,,
doi:10.1016/j.jclinane.2018.10.022,Anesthetic challenges and outcomes for procedures in the intraoperative magnetic resonance imaging suite: A systematic review.,2018,Journal of clinical anesthesia,semanticscholar,EXCLUDE,subfield keywords not in title or abstract,,
doi:10.1007/s11367-021-02005-w,Life Cycle Assessment in mineral processing – a review of the role of flotation,2021,The International Journal of Life Cycle Assessment,semanticscholar,EXCLUDE,subfield keywords not in title or abstract,,
doi:10.1007/s00167-019-05426-1,"The use of allograft tissue in posterior cruciate, collateral and multi-ligament knee reconstruction",2019,"Knee Surgery, Sports Traumatology, Arthroscopy",semanticscholar,EXCLUDE,subfield keywords not in title or abstract,,
doi:10.1108/jfrc-09-2024-0170,Banking and financial regulation in Sub-Saharan Africa: a systematic literature review and multiple regression approach,2025,Journal of Financial Regulation and Compliance,semanticscholar,EXCLUDE,subfield keywords not in title or abstract,,
doi:10.2196/19846,Blockchain Integration With Digital Technology and the Future of Health Care Ecosystems: Systematic Review,2020,Journal of Medical Internet Research,semanticscholar,EXCLUDE,subfield keywords not in title or abstract,,
doi:10.1145/3508072.3508101,IoT-Blockchain in Remote Patient Monitoring,2021,International Conference on Future Networks and Distributed Systems,semanticscholar,EXCLUDE,subfield keywords not in title or abstract,,
ss:dc4499786fa800b1cb4bad669a5024377d5d8dc9,INNOVATION CULTURE: AS A SOCIAL PHENOMENON,2020,,semanticscholar,EXCLUDE,subfield keywords not in title or abstract,,
doi:10.59214/euch/1.2025.57,"Integration of artificial intelligence in floorplan layout planning: a systematic review of models, methods, and applications",2025,Foreign Affairs,semanticscholar,EXCLUDE,subfield keywords not in title or abstract,,
doi:10.1136/bmjopen-2012-001167,The use of glucosamine for chronic low back pain: a systematic review of randomised control trials,2013,BMJ Open,semanticscholar,EXCLUDE,subfield keywords not in title or abstract,,
doi:10.1016/j.injury.2013.09.028,Interprosthetic femoral fractures-A challenge of treatment. A systematic review of the literature.,2014,Injury,semanticscholar,EXCLUDE,subfield keywords not in title or abstract,,
doi:10.3390/jcm14176063,Indication for Radial or Carpal Resurfacing for Wrist Arthritis in Elderly Patients (over 70): A Systematic Review of the Literature,2025,Journal of Clinical Medicine,semanticscholar,EXCLUDE,subfield keywords not in title or abstract,,
doi:10.1016/j.aei.2024.102800,State-of-the-Art Review and Synthesis: A Requirement-based Roadmap for Standardized Predictive Maintenance Automation Using Digital Twin Technologies,2023,Advanced Engineering Informatics,semanticscholar,EXCLUDE,no SLR/SMS self-label in title or abstract,,
doi:10.32603/2412-8562-2025-11-4-166-176,Review Articles in the English-Language Medical Discourse: Functional Systematization of Genre Varieties,2025,Discourse,semanticscholar,EXCLUDE,subfield keywords not in title or abstract,,
doi:10.1093/jn/138.6.1189s,Evidence for health claims on foods: how much is enough? Introduction and general remarks.,2008,Journal of NutriLife,semanticscholar,EXCLUDE,subfield keywords not in title or abstract,,
doi:10.1021/acs.jafc.4c11399,"Advances in Microencapsulation of Flavor Substances: Preparation Techniques, Wall Material Selection, Characterization Methods, and Applications.",2025,Journal of Agricultural and Food Chemistry,semanticscholar,EXCLUDE,subfield keywords not in title or abstract,,
doi:10.14569/ijacsa.2022.01312110,The Impact of Peer Code Review on Software Maintainability in Open-Source Software: A Case Study,2022,International Journal of Advanced Computer Science and Applications,semanticscholar,EXCLUDE,subfield keywords not in title or abstract,,
doi:10.4103/jsip.jsip_2025_vol_abstract_s118,Abstract No: 307 Design and Development of ‘MorphiAid’- A Convertible Mobility Stick,2025,Journal of Society of Indian Physiotherapists,semanticscholar,EXCLUDE,subfield keywords not in title or abstract,,
doi:10.1016/j.jcmg.2023.12.011,Right Heart Remodeling and Outcomes in Patients With Tricuspid Regurgitation: A Literature Review and Meta-Analysis.,2024,JACC Cardiovascular Imaging,semanticscholar,EXCLUDE,subfield keywords not in title or abstract,,
doi:10.1111/hsc.12282,Characterising community exercise programmes delivered by fitness instructors for people with neurological conditions: a scoping review.,2016,Health and Social Care in the community,semanticscholar,EXCLUDE,subfield keywords not in title or abstract,,
ss:e63a6af71cda8ca326ca25d6549e108689ec680e,Integrating procurement tools & techniques within the project management lifecycle.,2007,,semanticscholar,EXCLUDE,subfield keywords not in title or abstract,,
doi:10.1155/2023/5934548,"A Systematic Literature Review on Service Composition for People with Disabilities: Taxonomies, Solutions, and Open Research Challenges",2023,Computational Intelligence and Neuroscience,semanticscholar,EXCLUDE,subfield keywords not in title or abstract,,
ss:e76f22ea34e8c0cd8fe67c98870288beb4a10fd9,UNIVERSIDADE DE SÃO PAULO FACULDADE DE ODONTOLOGIA DE BAURU,2012,,semanticscholar,EXCLUDE,subfield keywords not in title or abstract,,
doi:10.1159/000433555,What Do Psychotherapists Do? A Systematic Review and Meta-Regression of Surveys,2015,Psychotherapy and Psychosomatics,semanticscholar,EXCLUDE,subfield keywords not in title or abstract,,
doi:10.7759/cureus.92734,Manual Therapy in Post-operative Knee Management: A Systematic Review of Effects on Pain in Total Knee Replacement (TKR) Patients,2025,Cureus,semanticscholar,EXCLUDE,subfield keywords not in title or abstract,,
doi:10.1016/j.eswa.2022.118704,Decision support system for blockchain (DLT) platform selection based on ITU recommendations: A systematic literature review approach,2022,Expert systems with applications,semanticscholar,EXCLUDE,subfield keywords not in title or abstract,,
ss:e8bfd92bd58be70e00f9cafa7496ef75ecd1505f,Requirements and Design Strategies of Chronic Disease Mobile Applications,2018,,semanticscholar,EXCLUDE,subfield keywords not in title or abstract,,
doi:10.32985/ijeces.15.2.7,Quantum Computing in The Cloud - A Systematic Literature Review,2024,International journal of electrical and computer engineering systems,semanticscholar,EXCLUDE,subfield keywords not in title or abstract,,
doi:10.1097/brs.0b013e3181e41f87,The highest level of evidence in a high impact journal: is this the final verdict?,2010,Spine,semanticscholar,EXCLUDE,subfield keywords not in title or abstract,,
doi:10.46656/access.2024.5.3(6),A systematic literature review on dynamic capabilities in marketing,2024,"Access Journal - Access to Science, Business, Innovation in the digital economy",semanticscholar,EXCLUDE,subfield keywords not in title or abstract,,
doi:10.1007/s00508-021-01970-4,Functional Coronary Artery Assessment: a Systematic Literature Review,2021,Wiener Klinische Wochenschrift,semanticscholar,EXCLUDE,subfield keywords not in title or abstract,,
doi:10.5753/jserd.2025.6011,Software Tool Qualification: A Systematic Literature Review,2025,Journal of Software Engineering Research and Development,semanticscholar,EXCLUDE,subfield keywords not in title or abstract,,
doi:10.1007/s001630100002,Product platform design: method and application,2001,,semanticscholar,EXCLUDE,subfield keywords not in title or abstract,,
doi:10.5455/jcmr.2022.13.01.25,"Systematic review/Meta Analysis of Moxibustion in the Treatment of Functional Constipation based on Radar Plot Multivariate Evaluation of
Literature Quality",2022,Journal of Complementary Medicine Research,semanticscholar,EXCLUDE,subfield keywords not in title or abstract,,
doi:10.1007/s11701-025-02703-9,"Telementoring for surgical training in low-resource settings: a systematic review of current systems and the emerging role of 5G, AI, and XR",2025,Journal of Robotic Surgery,semanticscholar,EXCLUDE,subfield keywords not in title or abstract,,
ss:ebffd8b4dcf0284a75ea24452d9e1c75482c973b,DEVELOPMENT OF A VALUE MANAGEMENT FRAMEWORK FOR THE FORMATION OF PROJECT BRIEFS,2005,,semanticscholar,EXCLUDE,subfield keywords not in title or abstract,,
doi:10.36871/ek.up.p.r.2025.12.03.028,FOREIGN EDUCATIONAL TECHNOLOGY LOCALIZATION IN POST-REFORM CHINA: A LITERATURE REVIEW,2025,"EKONOMIKA I UPRAVLENIE: PROBLEMY, RESHENIYA",semanticscholar,EXCLUDE,subfield keywords not in title or abstract,,
doi:10.20914/2310-1202-2022-3-32-39,Using of encapsulated ingredients in designof food with high biological value: a systematic review,2022,Proceedings of the Voronezh State University of Engineering Technologies,semanticscholar,EXCLUDE,subfield keywords not in title or abstract,,
doi:10.1145/3377170.3377212,Key Success of Technology Acceptance to Develop Mobile Application,2019,International Conference on Industrial Technology,semanticscholar,EXCLUDE,subfield keywords not in title or abstract,,
doi:10.2147/rrcc.s210146,A Review of Neuromodulation in the Treatment of Cardiovascular Disease,2020,Research Reports in Clinical Cardiology,semanticscholar,EXCLUDE,subfield keywords not in title or abstract,,
doi:10.1186/s12874-020-0897-3,Software tools to support title and abstract screening for systematic reviews in healthcare: an evaluation,2020,BMC Medical Research Methodology,semanticscholar,EXCLUDE,subfield keywords not in title or abstract,,
doi:10.1016/j.transproceed.2021.08.053,Predictive Models for the Functional Recovery of Transplanted Kidney.,2021,Transplantation Proceedings,semanticscholar,EXCLUDE,subfield keywords not in title or abstract,,
doi:10.57598/r190b,Organisation des soins pour les malades chroniques en Belgique,2012,,semanticscholar,EXCLUDE,subfield keywords not in title or abstract,,
ss:f235b4d2610d60e8f6c762777339ecd8aed00aa2,Exercise in haemodialysis patients: a systematic review,2010,,semanticscholar,EXCLUDE,subfield keywords not in title or abstract,,
doi:10.1109/conisoft.2018.8645866,Software Stability: A Systematic Literature Review,2018,2018 6th International Conference in Software Engineering Research and Innovation (CONISOFT),semanticscholar,INCLUDE,SLR/SMS self-label + subfield fit,slr,
ss:f3285eadf814a95cb577f2255ab8d61f49a37fd1,More Secure E-Commerce Enterprise using Phone Application,2013,,semanticscholar,EXCLUDE,subfield keywords not in title or abstract,,
doi:10.7759/cureus.94345,"A Comprehensive Review of Operative Considerations, Surgical Techniques, Outcomes, and Future Perspectives in Total Knee Arthroplasty",2025,Cureus,semanticscholar,EXCLUDE,subfield keywords not in title or abstract,,
doi:10.7759/cureus.69224,Effectiveness of Cardiac Rehabilitation in Enhancing Clinical Outcomes for Coronary Artery Disease: A Systematic Analysis,2024,Cureus,semanticscholar,EXCLUDE,subfield keywords not in title or abstract,,
doi:10.1016/j.mex.2021.101558,Creating accessible evidence bases: Opportunities through the integration of interactive tools into literature review synthesis,2021,MethodsX,semanticscholar,EXCLUDE,subfield keywords not in title or abstract,,
